日期,開盤,最高,最低,收盤,漲跌,成交量,成交金,本益比,漲%
2012/02/16,16.80,16.85,16.00,16.10,-0.85,"45,958","753,644",0,-5.01%
2012/02/15,16.50,17.05,16.35,16.95,0.75,"56,825","952,167",0,4.63%
2012/02/14,16.75,16.75,16.20,16.20,-0.65,"42,107","688,250",0,-3.86%
2012/02/13,16.30,16.90,16.30,16.85,0.55,"42,903","714,137",0,3.37%
2012/02/10,16.65,17.00,16.20,16.30,-0.35,"58,212","966,919",0,-2.10%
2012/02/09,17.25,17.25,16.60,16.65,-0.65,"85,891","1,453,134",0,-3.76%
2012/02/08,16.90,17.50,16.90,17.30,0.70,"112,987","1,938,835",0,4.22%
2012/02/07,16.20,16.80,16.00,16.60,0.40,"103,363","1,703,315",0,2.47%
2012/02/06,15.75,16.25,15.75,16.20,0.50,"89,407","1,428,344",0,3.18%
2012/02/04,16.20,16.75,15.70,15.70,0.00,"173,300","2,831,729",0,0.00%
2012/02/03,14.70,15.70,14.45,15.70,1.00,"125,623","1,911,162",0,6.80%
2012/02/02,14.00,14.70,13.95,14.70,0.95,"115,864","1,654,982",0,6.91%
2012/02/01,13.70,13.85,13.50,13.75,0.05,"39,317","538,659",0,0.36%
2012/01/31,13.90,14.45,13.50,13.70,-0.20,"109,051","1,523,236",0,-1.44%
2012/01/30,13.70,13.90,13.65,13.90,0.90,"68,139","940,660",0,6.92%
2012/01/18,13.00,13.15,12.80,13.00,0.00,"46,059","598,797",0,0.00%
2012/01/17,12.50,13.00,12.40,13.00,0.65,"52,599","671,401",0,5.26%
2012/01/16,12.65,12.65,12.25,12.35,0.10,"25,745","319,570",0,0.82%
2012/01/13,12.60,12.65,12.20,12.25,-0.20,"31,700","393,025",0,-1.61%
2012/01/12,12.70,12.75,12.40,12.45,-0.20,"42,669","534,338",0,-1.58%
2012/01/11,12.80,13.40,12.65,12.65,-0.10,"96,478","1,259,006",0,-0.78%
2012/01/10,12.15,12.90,12.15,12.75,0.60,"83,188","1,054,491",0,4.94%
2012/01/09,12.25,12.40,12.10,12.15,-0.10,"25,394","310,534",0,-0.82%
2012/01/06,12.60,12.65,12.20,12.25,-0.25,"23,421","290,441",0,-2.00%
2012/01/05,12.45,12.50,12.35,12.50,0.15,"17,336","215,788",0,1.21%
2012/01/04,12.50,12.60,12.30,12.35,0.05,"19,201","238,708",0,0.41%
2012/01/03,12.35,12.55,12.30,12.30,0.15,"20,878","259,171",0,1.23%
2012/01/02,12.45,12.45,12.10,12.15,-0.05,"24,322","297,845",0,-0.41%
2011/12/30,12.70,12.80,12.15,12.20,-0.45,"38,624","478,808",0,-3.56%
2011/12/29,12.45,12.75,12.45,12.65,0.20,"22,270","281,564",0,1.61%
2011/12/28,12.80,12.80,12.45,12.45,-0.45,"40,174","508,293",0,-3.49%
2011/12/27,12.80,13.15,12.80,12.90,0.15,"50,419","652,808",0,1.18%
2011/12/26,12.50,12.75,12.35,12.75,0.20,"25,151","315,954",0,1.59%
2011/12/23,12.20,12.75,12.15,12.55,0.50,"45,000","559,303",0,4.15%
2011/12/22,12.30,12.30,12.00,12.05,-0.30,"20,565","249,231",0,-2.43%
2011/12/21,12.25,12.40,12.10,12.35,0.75,"44,138","540,878",0,6.47%
2011/12/20,11.85,11.95,11.60,11.60,0.15,"28,071","330,164",0,1.31%
2011/12/19,11.85,11.95,11.45,11.45,-0.30,"41,253","484,274",0,-2.55%
2011/12/16,11.50,11.90,11.40,11.75,0.30,"34,008","396,188",0,2.62%
2011/12/15,12.10,12.20,11.45,11.45,-0.85,"52,726","621,591",0,-6.91%
2011/12/14,12.40,12.40,12.00,12.30,-0.35,"42,899","523,358",0,-2.77%
2011/12/13,12.80,12.90,12.60,12.65,-0.05,"21,092","269,309",0,-0.39%
2011/12/12,13.20,13.25,12.70,12.70,-0.15,"26,718","347,231",0,-1.17%
2011/12/09,12.40,13.10,12.25,12.85,0.10,"39,451","498,239",0,0.78%
2011/12/08,13.25,13.25,12.65,12.75,-0.80,"52,965","682,546",0,-5.90%
2011/12/07,13.15,13.55,13.15,13.55,0.65,"49,187","658,186",0,5.04%
2011/12/06,13.50,13.75,12.90,12.90,-0.55,"59,741","794,482",0,-4.09%
2011/12/05,13.55,14.10,13.40,13.45,0.25,"79,249","1,094,077",0,1.89%
2011/12/02,13.40,13.40,13.10,13.20,-0.25,"29,781","393,945",0,-1.86%
2011/12/01,13.35,13.45,13.15,13.45,0.85,"60,366","805,685",0,6.75%
2011/11/30,12.75,12.85,12.40,12.60,-0.20,"38,480","486,586",0,-1.56%
2011/11/29,12.90,12.90,12.55,12.80,0.10,"51,238","652,148",0,0.79%
2011/11/28,12.30,12.70,12.20,12.70,0.80,"25,961","328,617",0,6.72%
2011/11/25,12.55,12.70,11.90,11.90,-0.55,"37,519","458,672",0,-4.42%
2011/11/24,12.05,12.60,12.00,12.45,0.30,"49,495","609,327",0,2.47%
2011/11/23,12.80,12.90,12.15,12.15,-0.90,"67,908","836,000",0,-6.90%
2011/11/22,13.25,13.30,12.70,13.05,0.35,"50,566","660,907",0,2.76%
2011/11/21,13.05,13.35,12.70,12.70,-0.55,"48,075","624,075",0,-4.15%
2011/11/18,13.70,13.95,13.25,13.25,-0.85,"43,659","592,429",0,-6.03%
2011/11/17,13.60,14.10,13.45,14.10,0.30,"39,931","553,001",0,2.17%
2011/11/16,14.55,14.60,13.80,13.80,-0.70,"77,718","1,087,639",0,-4.83%
2011/11/15,14.50,14.70,14.30,14.50,0.00,"60,008","869,490",0,0.00%
2011/11/14,14.75,14.95,14.35,14.50,0.20,"92,236","1,357,784",0,1.40%
2011/11/11,13.60,14.30,13.40,14.30,0.90,"85,649","1,197,477",0,6.72%
2011/11/10,13.50,13.85,12.95,13.40,-0.20,"92,083","1,237,283",0,-1.47%
2011/11/09,14.10,14.35,13.60,13.60,-0.30,"51,323","720,252",0,-2.16%
2011/11/08,14.20,14.20,13.75,13.90,-0.20,"45,379","631,831",0,-1.42%
2011/11/07,14.00,14.30,14.00,14.10,0.45,"98,105","1,386,040",0,3.30%
2011/11/04,13.30,13.65,13.20,13.65,0.85,"44,379","602,292",0,6.64%
2011/11/03,13.20,13.40,12.80,12.80,-0.35,"83,775","1,104,222",0,-2.66%
2011/11/02,12.30,13.35,12.20,13.15,0.50,"93,740","1,214,205",0,3.95%
2011/11/01,12.05,12.75,12.00,12.65,0.45,"37,097","460,655",0,3.69%
2011/10/31,12.50,12.60,12.10,12.20,-0.30,"26,784","329,249",0,-2.40%
2011/10/28,12.30,12.80,12.30,12.50,0.50,"43,288","545,831",0,4.17%
2011/10/27,12.15,12.20,11.95,12.00,-0.15,"16,885","203,598",0,-1.23%
2011/10/26,11.70,12.20,11.65,12.15,0.20,"31,507","377,703",0,1.67%
2011/10/25,11.70,12.10,11.60,11.95,0.40,"32,726","391,705",0,3.46%
2011/10/24,11.60,11.70,11.50,11.55,0.15,"23,838","276,570",0,1.32%
2011/10/21,11.25,11.60,11.15,11.40,0.05,"23,353","265,517",0,0.44%
2011/10/20,11.95,12.00,11.25,11.35,-0.65,"53,939","616,572",0,-5.42%
2011/10/19,12.05,12.15,11.90,12.00,0.00,"22,132","265,675",0,0.00%
2011/10/18,12.50,12.50,11.90,12.00,-0.65,"34,338","416,474",0,-5.14%
2011/10/17,12.75,12.80,12.50,12.65,0.00,"23,815","301,089",0,0.00%
2011/10/14,13.00,13.00,12.60,12.65,-0.25,"15,211","193,749",0,-1.94%
2011/10/13,12.80,13.05,12.70,12.90,0.20,"21,502","276,922",0,1.57%
2011/10/12,12.95,13.10,12.70,12.70,-0.20,"24,450","315,545",0,-1.55%
2011/10/11,12.80,13.00,12.65,12.90,0.30,"31,410","403,963",0,2.38%
2011/10/07,12.70,12.80,12.55,12.60,0.05,"14,421","182,868",0,0.40%
2011/10/06,12.65,12.80,12.55,12.55,0.15,"13,117","166,285",0,1.21%
2011/10/05,12.70,12.85,12.40,12.40,-0.20,"16,262","205,197",0,-1.59%
2011/10/04,12.35,12.70,12.20,12.60,0.20,"21,497","268,516",0,1.61%
2011/10/03,12.20,12.50,12.15,12.40,0.00,"18,734","230,626",0,0.00%
2011/09/30,12.60,12.75,12.40,12.40,0.00,"18,263","228,722",0,0.00%
2011/09/29,12.10,12.60,12.10,12.40,0.00,"22,765","282,021",0,0.00%
2011/09/28,12.70,12.80,12.40,12.40,-0.15,"21,521","270,333",0,-1.20%
2011/09/27,12.60,12.75,12.35,12.55,0.35,"27,370","344,137",0,2.87%
2011/09/26,12.70,12.90,12.20,12.20,-0.30,"32,844","412,113",0,-2.40%
2011/09/23,12.10,12.95,12.10,12.50,-0.20,"61,828","776,922",0,-1.57%
2011/09/22,13.00,13.00,12.70,12.70,-0.60,"34,203","438,810",0,-4.51%
2011/09/21,12.90,13.65,12.70,13.30,0.45,"75,714","1,002,036",0,3.50%
2011/09/20,12.45,13.10,12.45,12.85,0.40,"48,227","619,114",0,3.21%
2011/09/19,12.55,12.70,12.35,12.45,-0.05,"18,617","232,561",0,-0.40%
2011/09/16,12.70,12.90,12.50,12.50,-0.10,"47,920","608,851",0,-0.79%
2011/09/15,12.35,12.75,12.20,12.60,0.65,"73,049","923,184",0,5.44%
2011/09/14,12.40,12.60,11.90,11.95,-0.25,"30,220","366,993",0,-2.05%
2011/09/13,12.60,12.65,12.15,12.20,-0.55,"22,499","278,514",0,-4.31%
2011/09/09,12.75,12.80,12.50,12.75,0.10,"21,930","278,129",0,0.79%
2011/09/08,12.90,13.05,12.60,12.65,0.00,"28,842","369,244",0,0.00%
2011/09/07,12.95,12.95,12.55,12.65,0.25,"24,813","314,864",0,2.02%
2011/09/06,12.50,12.90,12.30,12.40,-0.25,"51,804","654,309",0,-1.98%
2011/09/05,13.20,13.25,12.65,12.65,-0.95,"61,084","779,940",0,-6.99%
2011/09/02,13.20,13.60,13.05,13.60,0.40,"61,236","816,078",0,3.03%
2011/09/01,13.10,13.45,13.05,13.20,0.60,"91,082","1,211,133",0,4.76%
2011/08/31,11.80,12.60,11.65,12.60,0.80,"48,131","585,191",0,6.78%
2011/08/30,12.15,12.40,11.80,11.80,-0.20,"54,165","658,753",0,-1.67%
2011/08/29,11.40,12.10,11.35,12.00,0.60,"39,720","466,229",0,5.26%
2011/08/26,11.15,11.55,11.15,11.40,0.30,"36,851","420,066",0,2.70%
2011/08/25,11.30,11.65,11.05,11.10,-0.10,"38,816","439,465",0,-0.89%
2011/08/24,11.60,11.70,11.20,11.20,-0.35,"40,362","462,816",0,-3.03%
2011/08/23,11.30,11.75,11.15,11.55,0.45,"48,649","557,263",0,4.05%
2011/08/22,11.75,11.95,10.95,11.10,-0.65,"72,966","826,278",0,-5.53%
2011/08/19,12.10,12.40,11.75,11.75,-0.85,"41,106","494,457",0,-6.75%
2011/08/18,12.50,12.90,12.20,12.60,0.00,"43,097","539,305",0,0.00%
2011/08/17,12.95,12.95,12.45,12.60,-0.35,"36,811","463,606",0,-2.70%
2011/08/16,13.55,13.60,12.85,12.95,-0.40,"30,208","397,324",0,-3.00%
2011/08/15,13.30,13.60,13.30,13.35,0.25,"24,815","333,098",0,1.91%
2011/08/12,13.50,13.80,13.10,13.10,-0.15,"57,626","777,356",0,-1.13%
2011/08/11,12.60,13.60,12.40,13.25,0.25,"82,295","1,078,302",0,1.92%
2011/08/10,12.75,13.00,12.55,13.00,0.85,"66,965","863,272",0,7.00%
2011/08/09,12.15,12.60,12.15,12.15,-0.90,"92,654","1,130,953",0,-6.90%
2011/08/08,13.25,13.50,13.05,13.05,-0.95,"48,473","640,361",0,-6.79%
2011/08/05,14.00,14.00,14.00,14.00,-1.05,"16,543","231,603",0,-6.98%
2011/08/04,15.95,16.10,15.05,15.05,-0.65,"60,040","941,378",0,-4.14%
2011/08/03,14.40,15.70,14.20,15.70,1.00,"78,524","1,180,827",0,6.80%
2011/08/02,15.40,15.45,14.65,14.70,-0.75,"30,709","458,392",0,-4.85%
2011/08/01,15.15,15.75,15.10,15.45,0.00,"24,797","383,873",0,0.00%
2011/07/29,16.50,16.60,15.45,15.45,-1.15,"46,922","741,650",0,-6.93%
2011/07/28,16.90,16.95,16.35,16.60,-0.65,"28,245","469,788",0,-3.77%
2011/07/27,17.25,17.50,17.15,17.25,0.15,"16,126","279,786",0,0.88%
2011/07/26,17.20,17.35,17.00,17.10,-0.05,"12,261","210,385",0,-0.29%
2011/07/25,17.50,17.50,16.90,17.15,-0.35,"18,330","314,027",0,-2.00%
2011/07/22,17.60,17.95,17.45,17.50,0.00,"36,019","638,399",0,0.00%
2011/07/21,17.50,17.70,17.40,17.50,0.00,"15,063","263,888",0,0.00%
2011/07/20,17.90,17.90,17.35,17.50,0.00,"30,015","527,626",0,0.00%
2011/07/19,16.85,17.50,16.80,17.50,0.65,"26,661","457,819",0,3.86%
2011/07/18,17.30,17.30,16.85,16.85,-0.75,"28,808","491,928",0,-4.26%
2011/07/15,17.00,17.65,16.90,17.60,0.60,"32,653","566,285",0,3.53%
2011/07/14,17.00,17.30,16.70,17.00,0.10,"29,011","492,470",0,0.59%
2011/07/13,17.00,17.55,16.75,16.90,-0.10,"38,384","657,798",0,-0.59%
2011/07/12,17.70,17.90,17.00,17.00,-1.00,"35,757","621,048",0,-5.56%
2011/07/11,18.60,18.65,18.00,18.00,-0.50,"27,331","496,507",0,-2.70%
2011/07/08,19.00,19.20,18.35,18.50,-0.50,"40,488","752,012",0,-2.63%
2011/07/07,19.10,19.40,18.95,19.00,-0.10,"20,498","392,012",0,-0.52%
2011/07/06,18.75,19.30,18.65,19.10,0.30,"29,056","553,683",0,1.60%
2011/07/05,20.05,20.05,18.75,18.80,-1.25,"69,100","1,323,127",0,-6.23%
2011/07/04,20.40,20.55,20.05,20.05,-0.25,"15,188","307,832",0,-1.23%
2011/07/01,20.70,20.80,20.30,20.30,-0.20,"20,416","419,449",0,-0.98%
2011/06/30,20.20,20.50,20.00,20.50,0.30,"37,443","761,293",0,1.49%
2011/06/29,21.15,21.25,20.20,20.20,-0.80,"66,147","1,360,331",0,-3.81%
2011/06/28,21.70,22.20,21.00,21.00,-0.60,"31,428","678,660",0,-2.78%
2011/06/27,21.85,21.85,21.35,21.60,-0.60,"26,951","582,395",0,-2.70%
2011/06/24,22.65,22.75,22.15,22.20,-0.15,"33,027","739,988",0,-0.67%
2011/06/23,22.75,22.75,22.20,22.35,-0.40,"26,539","594,627",0,-1.76%
2011/06/22,22.90,23.05,22.10,22.75,0.10,"39,329","890,167",0,0.44%
2011/06/21,23.60,23.60,22.10,22.65,-1.10,"88,177","1,997,434",0,-4.63%
2011/06/20,25.35,25.60,23.75,23.75,-1.75,"49,302","1,194,141",0,-6.86%
2011/06/17,26.80,26.95,25.30,25.50,-1.10,"25,710","668,098",0,-4.14%
2011/06/16,27.10,27.20,26.60,26.60,-0.80,"14,350","384,515",0,-2.92%
2011/06/15,27.80,28.05,26.80,27.40,-0.40,"24,995","682,525",0,-1.44%
2011/06/14,27.70,28.25,27.70,27.80,0.10,"9,197","256,855",0,0.36%
2011/06/13,28.10,28.50,27.65,27.70,-0.50,"8,546","238,701",0,-1.77%
2011/06/10,28.75,28.95,28.20,28.20,-0.40,"6,488","185,039",0,-1.40%
2011/06/09,28.85,29.00,28.60,28.60,-0.20,"7,063","203,023",0,-0.69%
2011/06/08,29.20,29.20,28.75,28.80,-0.15,"6,863","198,119",0,-0.52%
2011/06/07,29.20,29.40,28.95,28.95,0.25,"11,582","337,268",0,0.87%
2011/06/03,29.10,29.30,28.70,28.70,-0.35,"14,175","410,137",0,-1.20%
2011/06/02,29.10,29.50,28.95,29.05,-0.15,"19,031","554,693",0,-0.51%
2011/06/01,29.00,29.70,28.90,29.20,0.40,"52,085","1,529,727",0,1.39%
2011/05/31,27.60,28.80,27.55,28.80,1.40,"38,104","1,082,000",0,5.11%
2011/05/30,27.60,27.75,27.30,27.40,-0.20,"14,764","405,998",0,-0.72%
2011/05/27,28.00,28.00,27.45,27.60,-0.10,"12,884","356,958",0,-0.36%
2011/05/26,28.30,28.30,27.70,27.70,-0.10,"12,240","341,007",0,-0.36%
2011/05/25,27.65,28.40,27.60,27.80,0.15,"28,344","793,560",0,0.54%
2011/05/24,27.10,27.65,26.90,27.65,0.85,"15,828","430,982",0,3.17%
2011/05/23,27.20,27.60,26.60,26.80,-0.50,"17,017","459,561",0,-1.83%
2011/05/20,27.00,27.30,26.75,27.30,0.60,"17,712","479,878",0,2.25%
2011/05/19,27.00,27.10,26.65,26.70,-0.10,"23,168","623,298",0,-0.37%
2011/05/18,26.30,26.90,26.30,26.80,0.60,"21,638","577,651",0,2.29%
2011/05/17,27.10,27.10,26.20,26.20,-0.90,"29,370","778,796",0,-3.32%
2011/05/16,28.25,28.40,27.05,27.10,-1.15,"25,082","689,024",0,-4.07%
2011/05/13,28.50,28.90,28.20,28.25,-0.05,"11,170","318,008",0,-0.18%
2011/05/12,28.40,28.40,28.10,28.30,-0.15,"12,140","342,811",0,-0.53%
2011/05/11,28.65,28.75,28.45,28.45,0.00,"9,202","262,886",0,0.00%
2011/05/10,28.45,28.65,28.20,28.45,-0.05,"10,356","294,574",0,-0.18%
2011/05/09,28.60,28.80,28.45,28.50,0.20,"14,926","427,396",0,0.71%
2011/05/06,28.35,28.70,28.10,28.30,-0.05,"15,934","452,645",0,-0.18%
2011/05/05,28.30,28.85,28.15,28.35,0.05,"18,547","528,885",0,0.18%
2011/05/04,28.40,28.65,28.10,28.30,-0.70,"25,402","719,204",0,-2.41%
2011/05/03,29.40,29.40,28.60,29.00,-0.40,"14,411","416,457",0,-1.36%
2011/04/29,29.95,29.95,28.75,29.40,-0.55,"33,005","964,262",20.14,-1.84%
2011/04/28,31.00,31.00,29.90,29.95,-1.20,"26,996","818,721",20.51,-3.85%
2011/04/27,31.50,31.70,30.75,31.15,-0.20,"18,514","577,822",21.34,-0.64%
2011/04/26,31.00,31.70,30.95,31.35,0.35,"14,198","446,164",21.47,1.13%
2011/04/25,31.45,31.50,31.00,31.00,-0.40,"5,650","175,972",21.23,-1.27%
2011/04/22,31.20,31.50,31.20,31.40,-0.10,"8,718","273,061",21.51,-0.32%
2011/04/21,31.40,31.50,30.80,31.50,0.25,"20,676","646,464",21.58,0.80%
2011/04/20,31.30,31.55,31.00,31.25,0.80,"20,949","656,443",21.4,2.63%
2011/04/19,30.15,30.65,30.05,30.45,-0.05,"20,175","612,653",20.86,-0.16%
2011/04/18,31.05,31.10,30.50,30.50,-0.55,"11,573","355,394",20.89,-1.77%
2011/04/15,31.50,31.70,31.00,31.05,-0.35,"14,147","443,420",21.27,-1.11%
2011/04/14,32.35,32.45,31.40,31.40,-0.80,"31,112","987,362",21.51,-2.48%
2011/04/13,31.30,32.30,30.85,32.20,0.90,"40,800","1,293,992",22.05,2.88%
2011/04/12,31.80,31.80,31.10,31.30,-0.65,"29,461","923,441",21.44,-2.03%
2011/04/11,32.10,32.40,31.95,31.95,-0.05,"21,993","706,569",21.88,-0.16%
2011/04/08,31.00,32.25,31.00,32.00,1.25,"42,787","1,356,233",21.92,4.07%
2011/04/07,30.70,30.95,30.45,30.75,0.05,"15,893","487,767",21.06,0.16%
2011/04/06,30.10,30.80,30.10,30.70,0.75,"21,839","667,860",21.03,2.50%
2011/04/01,30.25,30.25,29.75,29.95,-0.20,"12,124","362,899",20.51,-0.66%
2011/03/31,29.90,30.90,29.90,30.15,0.60,"30,066","912,737",20.65,2.03%
2011/03/30,29.90,30.10,29.50,29.55,-0.30,"25,169","746,221",20.24,-1.01%
2011/03/29,30.40,30.40,29.80,29.85,-0.65,"20,665","620,508",20.45,-2.13%
2011/03/28,31.30,31.30,30.50,30.50,-0.75,"13,418","411,990",20.89,-2.40%
2011/03/25,30.75,31.45,30.75,31.25,0.80,"22,159","691,121",21.4,2.63%
2011/03/24,30.90,31.30,30.40,30.45,-0.30,"17,093","525,353",20.86,-0.98%
2011/03/23,30.00,30.75,29.35,30.75,1.15,"32,118","969,851",21.06,3.89%
2011/03/22,30.10,30.15,29.55,29.60,-0.15,"12,751","379,471",20.27,-0.50%
2011/03/21,29.85,30.25,29.70,29.75,0.30,"17,610","527,538",20.38,1.02%
2011/03/18,29.60,29.70,29.10,29.45,0.20,"15,361","451,926",20.17,0.68%
2011/03/17,29.20,29.60,28.80,29.25,-0.60,"25,500","744,198",20.03,-2.01%
2011/03/16,29.70,30.35,29.60,29.85,0.40,"17,206","514,389",20.45,1.36%
2011/03/15,31.30,31.65,29.15,29.45,-1.85,"34,807","1,041,518",20.17,-5.91%
2011/03/14,32.40,32.50,31.00,31.30,-0.55,"17,767","560,671",21.44,-1.73%
2011/03/11,31.40,32.00,31.30,31.85,-0.35,"14,882","470,992",21.82,-1.09%
2011/03/10,33.00,33.20,31.75,32.20,-1.20,"26,593","859,903",22.05,-3.59%
2011/03/09,34.50,34.50,33.35,33.40,-0.30,"9,891","334,640",22.88,-0.89%
2011/03/08,33.50,34.05,33.50,33.70,0.20,"18,192","613,480",23.08,0.60%
2011/03/07,34.00,34.00,33.10,33.50,-0.90,"27,835","931,604",22.95,-2.62%
2011/03/04,34.00,34.80,33.85,34.40,1.10,"36,170","1,240,985",23.56,3.30%
2011/03/03,32.60,33.65,32.40,33.30,1.30,"22,199","735,311",22.81,4.06%
2011/03/02,32.50,32.90,32.00,32.00,-0.70,"16,357","530,950",21.92,-2.14%
2011/03/01,32.30,32.75,32.00,32.70,1.10,"19,258","626,550",22.4,3.48%
2011/02/25,31.30,31.75,30.90,31.60,0.60,"22,998","722,541",21.64,1.94%
2011/02/24,31.00,31.50,31.00,31.00,0.00,"20,784","647,995",21.23,0.00%
2011/02/23,31.20,31.90,31.00,31.00,-0.70,"21,526","675,419",21.23,-2.21%
2011/02/22,32.70,32.70,31.50,31.70,-1.35,"27,481","878,825",21.71,-4.08%
2011/02/21,33.45,33.45,33.00,33.05,-0.20,"10,561","349,965",22.64,-0.60%
2011/02/18,33.60,33.65,33.15,33.25,0.00,"12,540","417,937",22.77,0.00%
2011/02/17,33.10,33.90,33.10,33.25,0.45,"24,921","835,649",22.77,1.37%
2011/02/16,32.60,33.25,32.60,32.80,0.45,"17,578","579,986",22.47,1.39%
2011/02/15,32.85,32.95,32.00,32.35,-0.50,"30,141","978,321",22.16,-1.52%
2011/02/14,33.30,33.50,32.80,32.85,-0.20,"24,590","812,421",22.5,-0.61%
2011/02/11,34.35,34.40,32.95,33.05,-0.85,"28,002","940,768",22.64,-2.51%
2011/02/10,34.60,35.10,33.90,33.90,-0.95,"24,102","828,007",23.22,-2.73%
2011/02/09,35.15,35.45,34.50,34.85,-0.30,"24,150","843,252",23.87,-0.85%
2011/02/08,36.95,37.20,35.15,35.15,-1.60,"31,447","1,127,815",24.08,-4.35%
2011/01/28,36.55,37.30,36.45,36.75,0.20,"18,549","684,140",25.17,0.55%
2011/01/27,37.00,37.65,36.50,36.55,-0.40,"24,829","919,906",25.03,-1.08%
2011/01/26,35.70,37.00,35.50,36.95,1.75,"25,236","914,941",25.31,4.97%
2011/01/25,35.15,35.50,35.15,35.20,0.25,"9,755","343,535",24.11,0.72%
2011/01/24,35.30,35.50,34.85,34.95,-0.15,"16,245","569,981",23.94,-0.43%
2011/01/21,35.50,35.50,35.05,35.10,-1.05,"35,532","1,251,666",24.04,-2.90%
2011/01/20,37.00,37.10,36.00,36.15,-1.15,"31,363","1,142,940",24.76,-3.08%
2011/01/19,36.60,37.55,36.15,37.30,0.85,"32,637","1,206,562",25.55,2.33%
2011/01/18,36.30,36.65,36.15,36.45,0.15,"12,399","451,842",24.97,0.41%
2011/01/17,37.25,37.30,36.25,36.30,-0.80,"22,126","810,210",24.86,-2.16%
2011/01/14,37.45,37.65,37.00,37.10,-0.35,"20,079","746,140",25.41,-0.93%
2011/01/13,37.95,38.00,37.45,37.45,-0.20,"18,698","703,688",25.65,-0.53%
2011/01/12,38.00,38.30,37.55,37.65,-0.25,"31,373","1,187,148",25.79,-0.66%
2011/01/11,37.60,38.40,37.55,37.90,0.60,"20,939","795,516",25.96,1.61%
2011/01/10,37.50,37.60,37.05,37.30,-0.30,"13,979","520,906",25.55,-0.80%
2011/01/07,38.30,38.45,37.50,37.60,-0.65,"20,288","765,860",25.75,-1.70%
2011/01/06,38.40,38.60,38.00,38.25,-0.15,"20,363","777,222",26.2,-0.39%
2011/01/05,39.30,39.45,38.30,38.40,-0.80,"23,196","898,284",26.3,-2.04%
2011/01/04,39.85,39.90,39.05,39.20,-0.25,"16,538","650,039",26.85,-0.63%
2011/01/03,40.50,40.60,39.45,39.45,-0.85,"15,377","611,378",27.02,-2.11%
